1   0.0    8.20   -8.20 1 0.356  0.142    -9.990 -9.990
1   0.0    8.30   -8.30 1 0.362  0.142    -9.990 -9.990
1   0.0    8.40   -8.40 1 0.357  0.143    -9.990 -9.990
1   0.0    8.50   -8.50 1 0.343  0.144    -9.990 -9.990
1   0.0    8.60   -8.60 1 0.329  0.142    -9.990 -9.990
1   0.0    8.70   -8.70 1 0.325  0.136    -9.990 -9.990
1   0.0    8.80   -8.80 1 0.327  0.133    -9.990 -9.990
1   0.0    8.90   -8.90 1 0.330  0.130    -9.990 -9.990
1   0.0    9.00   -9.00 1 0.331  0.126    -9.990 -9.990
1   0.0    9.10   -9.10 1 0.319  0.132    -9.990 -9.990
1   0.0    9.20   -9.20 1 0.303  0.138    -9.990 -9.990
1   0.0    9.30   -9.30 0 0.286  0.144     1.119  0.049
1   0.0    9.40   -9.40 0 0.273  0.145     9.979  0.999
1   0.0    9.50   -9.50 0 0.261  0.144    47.838  1.680
1   0.0    9.60   -9.60 0 0.250  0.143   102.353  2.010
1   0.0    9.70   -9.70 0 0.237  0.144   166.643  2.222
1   0.0    9.80   -9.80 0 0.230  0.148   219.021  2.340
1   0.0    9.90   -9.90 0 0.225  0.154   265.172  2.424
1   0.0   10.00  -10.00 0 0.223  0.163   305.668  2.485
1   0.0   10.10  -10.10 0 0.201  0.181   480.379  2.682
1   0.0   10.20  -10.20 0 0.173  0.202   693.919  2.841
1   0.0   10.30  -10.30 0 0.141  0.222   923.464  2.965
1   0.0   10.40  -10.40 0 0.123  0.233  1046.604  3.020
1   0.0   10.50  -10.50 0 0.123  0.235  1063.252  3.027
1   0.0   10.60  -10.60 0 0.121  0.237  1077.953  3.033
1   0.0   10.70  -10.70 0 0.095  0.245  1232.143  3.091
1   0.0   10.80  -10.80 0 0.092  0.246  1256.510  3.099
1   0.0   10.90  -10.90 0 0.099  0.244  1212.660  3.084
1   0.0   11.00  -11.00 0 0.115  0.237  1106.768  3.044
1   0.0   11.10  -11.10 0 0.128  0.226  1003.213  3.001
1   0.0   11.20  -11.20 0 0.146  0.208   850.318  2.930
1   0.0   11.30  -11.30 0 0.172  0.183   631.958  2.801
1   0.0   11.40  -11.40 0 0.230  0.151   225.365  2.353
1   0.0   11.50  -11.50 0 0.287  0.120    49.969  1.699
1   0.0   11.60  -11.60 1 0.337  0.096    -9.990 -9.990
1   0.0   11.70  -11.70 1 0.372  0.091    -9.990 -9.990
1   0.0   11.80  -11.80 1 0.376  0.108    -9.990 -9.990
1   0.0   11.90  -11.90 1 0.379  0.124    -9.990 -9.990
1   0.0   12.00  -12.00 1 0.386  0.135    -9.990 -9.990
1   0.0   12.10  -12.10 1 0.408  0.132    -9.990 -9.990
1   0.0   12.20  -12.20 1 0.424  0.133    -9.990 -9.990
1   0.0   12.30  -12.30 1 0.429  0.138    -9.990 -9.990
1   0.0   12.40  -12.40 1 0.406  0.156    -9.990 -9.990
1   0.0   12.50  -12.50 1 0.383  0.167    -9.990 -9.990
1   0.0   12.60  -12.60 1 0.366  0.170    -9.990 -9.990
1   0.0   12.70  -12.70 1 0.366  0.158    -9.990 -9.990
1   0.0   12.80  -12.80 1 0.358  0.151    -9.990 -9.990
1   0.0   12.90  -12.90 1 0.356  0.145    -9.990 -9.990
1   0.0   13.00  -13.00 1 0.364  0.138    -9.990 -9.990
1   0.0   13.10  -13.10 1 0.377  0.130    -9.990 -9.990
1   0.0   13.20  -13.20 1 0.382  0.128    -9.990 -9.990
1   0.0   13.30  -13.30 1 0.380  0.130    -9.990 -9.990
1   0.0   13.40  -13.40 1 0.378  0.131    -9.990 -9.990
1   0.0   13.50  -13.50 1 0.378  0.134    -9.990 -9.990
1   0.0   13.60  -13.60 1 0.375  0.137    -9.990 -9.990
1   0.0   13.70  -13.70 1 0.365  0.139    -9.990 -9.990
1   0.0   13.80  -13.80 1 0.352  0.146    -9.990 -9.990
1   0.0   13.90  -13.90 1 0.342  0.151    -9.990 -9.990
1   0.0   14.00  -14.00 1 0.336  0.153    -9.990 -9.990
1   0.0   14.10  -14.10 1 0.343  0.151    -9.990 -9.990
1   0.0   14.20  -14.20 1 0.346  0.152    -9.990 -9.990
1   0.0   14.30  -14.30 1 0.345  0.153    -9.990 -9.990
1   0.0   14.40  -14.40 1 0.342  0.153    -9.990 -9.990
1   0.0   14.50  -14.50 1 0.345  0.150    -9.990 -9.990
1   0.0   14.60  -14.60 1 0.349  0.146    -9.990 -9.990
1   0.0   14.70  -14.70 1 0.349  0.144    -9.990 -9.990
1   0.0   14.80  -14.80 1 0.345  0.145    -9.990 -9.990
1   0.0   14.90  -14.90 1 0.344  0.147    -9.990 -9.990
1   0.0   15.00  -15.00 1 0.349  0.147    -9.990 -9.990
1   0.0   15.10  -15.10 1 0.354  0.148    -9.990 -9.990
1   0.0   15.20  -15.20 1 0.352  0.152    -9.990 -9.990
1   0.0   15.30  -15.30 1 0.344  0.158    -9.990 -9.990
1   0.0   15.40  -15.40 1 0.333  0.159    -9.990 -9.990
1   0.0   15.50  -15.50 1 0.328  0.158    -9.990 -9.990
1   0.0   15.60  -15.60 1 0.324  0.157    -9.990 -9.990
1   0.0   15.70  -15.70 1 0.319  0.158    -9.990 -9.990
1   0.0   15.80  -15.80 1 0.317  0.161    -9.990 -9.990
1   0.0   15.90  -15.90 1 0.315  0.164    -9.990 -9.990
1   0.0   16.00  -16.00 1 0.313  0.168    -9.990 -9.990
1   0.0   16.10  -16.10 1 0.312  0.167    -9.990 -9.990
1   0.0   16.20  -16.20 1 0.315  0.164    -9.990 -9.990
1   0.0   16.30  -16.30 1 0.319  0.158    -9.990 -9.990
1   0.0   16.40  -16.40 1 0.318  0.154    -9.990 -9.990
1   0.0   16.50  -16.50 1 0.322  0.149    -9.990 -9.990
1   0.0   16.60  -16.60 1 0.329  0.145    -9.990 -9.990
1   0.0   16.70  -16.70 1 0.341  0.139    -9.990 -9.990
1   0.0   16.80  -16.80 1 0.352  0.136    -9.990 -9.990
1   0.0   16.90  -16.90 1 0.362  0.136    -9.990 -9.990
1   0.0   17.00  -17.00 1 0.370  0.137    -9.990 -9.990
1   0.0   17.10  -17.10 1 0.370  0.143    -9.990 -9.990
1   0.0   17.20  -17.20 1 0.366  0.149    -9.990 -9.990
1   0.0   17.30  -17.30 1 0.359  0.154    -9.990 -9.990
1   0.0   17.40  -17.40 1 0.362  0.152    -9.990 -9.990
1   0.0   17.50  -17.50 1 0.372  0.147    -9.990 -9.990
1   0.0   17.60  -17.60 1 0.388  0.139    -9.990 -9.990
1   0.0   17.70  -17.70 1 0.409  0.127    -9.990 -9.990
1   0.0   17.80  -17.80 1 0.432  0.114    -9.990 -9.990
1   0.0   17.90  -17.90 1 0.443  0.104    -9.990 -9.990
1   0.0   18.00  -18.00 1 0.439  0.099    -9.990 -9.990
1   0.0   18.10  -18.10 1 0.443  0.100    -9.990 -9.990
1   0.0   18.20  -18.20 1 0.445  0.099    -9.990 -9.990
1   0.0   18.30  -18.30 1 0.447  0.097    -9.990 -9.990
1   0.0   18.40  -18.40 1 0.450  0.093    -9.990 -9.990
1   0.0   18.50  -18.50 1 0.451  0.088    -9.990 -9.990
1   0.0   18.60  -18.60 1 0.454  0.081    -9.990 -9.990
1   0.0   18.70  -18.70 1 0.466  0.069    -9.990 -9.990
1   0.0   18.80  -18.80 1 0.472  0.061    -9.990 -9.990
1   0.0   18.90  -18.90 1 0.469  0.058    -9.990 -9.990
1   0.0   19.00  -19.00 1 0.456  0.061    -9.990 -9.990
1   0.0   19.10  -19.10 1 0.421  0.074    -9.990 -9.990
1   0.0   19.20  -19.20 1 0.378  0.089    -9.990 -9.990
1   0.0   19.30  -19.30 1 0.329  0.107    -9.990 -9.990
1   0.0   19.40  -19.40 0 0.281  0.126    -9.990 -9.990
1   0.0   19.50  -19.50 0 0.235  0.142   179.150  2.253
1   0.0   19.60  -19.60 0 0.186  0.158   468.205  2.670
1   0.0   19.70  -19.70 0 0.130  0.178   812.060  2.910
1   0.0   19.80  -19.80 0 0.099  0.186  2181.304  3.339
1   0.0   19.90  -19.90 0 0.059  0.197  3631.778  3.560
1   0.0   20.00  -20.00 0 0.000  0.214  4777.036  3.679
1   0.0   20.10  -20.10 0 0.005  0.205  4728.708  3.675
1   0.0   20.20  -20.20 0 0.020  0.193  4451.994  3.649
1   0.0   20.30  -20.30 0 0.040  0.179  4034.726  3.606
1   0.0   20.40  -20.40 0 0.059  0.164  3674.010  3.565
1   0.0   20.50  -20.50 0 0.061  0.154  3594.581  3.556
1   0.0   20.60  -20.60 0 0.063  0.143  3572.462  3.553
1   0.0   20.70  -20.70 0 0.079  0.125  3230.783  3.509
1   0.0   20.80  -20.80 0 0.111  0.094  2600.398  3.415
1   0.0   20.90  -20.90 0 0.141  0.067  1987.721  3.298
1   0.0   21.00  -21.00 0 0.163  0.047  1534.778  3.186
1   0.0   21.10  -21.10 0 0.192  0.033   973.109  2.988
1   0.0   21.20  -21.20 0 0.204  0.032   708.683  2.850
1   0.0   21.30  -21.30 0 0.201  0.045   772.692  2.888
1   0.0   21.40  -21.40 0 0.178  0.073  1226.268  3.089
1   0.0   21.50  -21.50 0 0.159  0.099  1622.069  3.210
1   0.0   21.60  -21.60 0 0.142  0.121  1979.475  3.297
1   0.0   21.70  -21.70 0 0.126  0.140  2311.231  3.364
1   0.0   21.80  -21.80 0 0.100  0.158  2780.172  3.444
1   0.0   21.90  -21.90 0 0.098  0.169  2889.424  3.461
1   0.0   22.00  -22.00 0 0.131  0.167  2304.019  3.362
1   0.0   22.10  -22.10 0 0.078  0.190  3242.464  3.511
1   0.0   22.20  -22.20 0 0.038  0.207  4073.872  3.610
1   0.0   22.30  -22.30 0 0.010  0.216  4646.220  3.667
1   0.0   22.40  -22.40 0 0.010  0.214  4629.419  3.666
1   0.0   22.50  -22.50 0 0.029  0.207  4278.622  3.631
1   0.0   22.60  -22.60 0 0.053  0.198  3775.708  3.577
1   0.0   22.70  -22.70 0 0.070  0.190  3381.069  3.529
1   0.0   22.80  -22.80 0 0.118  0.174  2490.900  3.396
1   0.0   22.90  -22.90 0 0.153  0.165  1739.031  3.240
1   0.0   23.00  -23.00 0 0.167  0.166  1468.886  3.167
1   0.0   23.10  -23.10 0 0.171  0.172  1374.745  3.138
1   0.0   23.20  -23.20 0 0.176  0.176  1277.128  3.106
1   0.0   23.30  -23.30 0 0.181  0.178  1166.174  3.067
1   0.0   23.40  -23.40 0 0.185  0.176  1094.285  3.039
1   0.0   23.50  -23.50 0 0.188  0.171  1029.690  3.013
1   0.0   23.60  -23.60 0 0.191  0.165   978.034  2.990
1   0.0   23.70  -23.70 0 0.192  0.157   958.913  2.982
1   0.0   23.80  -23.80 0 0.193  0.145   930.558  2.969
1   0.0   23.90  -23.90 0 0.195  0.132   896.971  2.953
1   0.0   24.00  -24.00 0 0.197  0.119   858.491  2.934
1   0.0   24.10  -24.10 0 0.192  0.111   948.229  2.977
1   0.0   24.20  -24.20 0 0.185  0.106  1083.761  3.035
1   0.0   24.30  -24.30 0 0.178  0.104  1238.303  3.093
1   0.0   24.40  -24.40 0 0.181  0.101  1166.987  3.067
1   0.0   24.50  -24.50 0 0.193  0.094   953.867  2.979
1   0.0   24.60  -24.60 0 0.201  0.093   767.413  2.885
1   0.0   24.70  -24.70 0 0.190  0.107   975.571  2.989
1   0.0   24.80  -24.80 0 0.185  0.126  1108.592  3.045
1   0.0   24.90  -24.90 0 0.172  0.149  1346.838  3.129
1   0.0   25.00  -25.00 0 0.147  0.178  1815.205  3.259
1   0.0   25.10  -25.10 0 0.157  0.178  1687.095  3.227
1   0.0   25.20  -25.20 0 0.150  0.184  1781.131  3.251
1   0.0   25.30  -25.30 0 0.135  0.192  2103.252  3.323
1   0.0   25.40  -25.40 0 0.152  0.188  1770.865  3.248
1   0.0   25.50  -25.50 0 0.159  0.181  1617.171  3.209
1   0.0   25.60  -25.60 0 0.161  0.173  1571.364  3.196
1   0.0   25.70  -25.70 0 0.162  0.165  1550.018  3.190
1   0.0   25.80  -25.80 0 0.169  0.162  1418.897  3.152
1   0.0   25.90  -25.90 0 0.178  0.162  1244.170  3.095
1   0.0   26.00  -26.00 0 0.188  0.167  1046.084  3.020
1   0.0   26.10  -26.10 0 0.193  0.176   928.630  2.968
1   0.0   26.20  -26.20 0 0.197  0.183   851.814  2.930
1   0.0   26.30  -26.30 0 0.199  0.188   813.554  2.910
1   0.0   26.40  -26.40 0 0.199  0.189   830.617  2.919
1   0.0   26.50  -26.50 0 0.190  0.192   986.425  2.994
1   0.0   26.60  -26.60 0 0.178  0.195  1245.164  3.095
1   0.0   26.70  -26.70 0 0.162  0.193  1593.179  3.202
1   0.0   26.80  -26.80 0 0.121  0.197  2340.921  3.369
1   0.0   26.90  -26.90 0 0.097  0.191  2884.826  3.460
1   0.0   27.00  -27.00 0 0.099  0.173  2831.548  3.452
1   0.0   27.10  -27.10 0 0.111  0.151  2610.232  3.417
1   0.0   27.20  -27.20 0 0.119  0.131  2434.443  3.386
1   0.0   27.30  -27.30 0 0.124  0.116  2334.995  3.368
1   0.0   27.40  -27.40 0 0.119  0.111  2443.642  3.388
1   0.0   27.50  -27.50 0 0.112  0.108  2583.582  3.412
1   0.0   27.60  -27.60 0 0.105  0.102  2723.770  3.435
1   0.0   27.70  -27.70 0 0.101  0.092  2793.327  3.446
1   0.0   27.80  -27.80 0 0.099  0.079  2852.242  3.455
1   0.0   27.90  -27.90 0 0.096  0.067  2899.966  3.462
1   0.0   28.00  -28.00 0 0.093  0.059  2932.342  3.467
1   0.0   28.10  -28.10 0 0.106  0.053  2695.041  3.431
1   0.0   28.20  -28.20 0 0.119  0.053  2422.233  3.384
1   0.0   28.30  -28.30 0 0.134  0.056  2125.884  3.328
1   0.0   28.40  -28.40 0 0.159  0.056  1630.782  3.212
1   0.0   28.50  -28.50 0 0.176  0.060  1260.206  3.100
1   0.0   28.60  -28.60 0 0.196  0.064   879.476  2.944
1   0.0   28.70  -28.70 0 0.232  0.063   164.010  2.215
1   0.0   28.80  -28.80 0 0.251  0.072    -9.990 -9.990
1   0.0   28.90  -28.90 0 0.264  0.087    -9.990 -9.990
1   0.0   29.00  -29.00 0 0.271  0.108    -9.990 -9.990
1   0.0   29.10  -29.10 0 0.269  0.126    -9.990 -9.990
1   0.0   29.20  -29.20 0 0.259  0.141    -9.990 -9.990
1   0.0   29.30  -29.30 0 0.242  0.151    21.050  1.323
1   0.0   29.40  -29.40 0 0.220  0.157   402.632  2.605
1   0.0   29.50  -29.50 0 0.201  0.161   764.234  2.883
1   0.0   29.60  -29.60 0 0.184  0.165  1125.607  3.051
1   0.0   29.70  -29.70 0 0.164  0.174  1534.748  3.186
1   0.0   29.80  -29.80 0 0.134  0.183  2136.050  3.330
1   0.0   29.90  -29.90 0 0.099  0.190  2847.742  3.455
1   0.0   30.00  -30.00 0 0.059  0.194  3661.478  3.564
1   0.0   30.10  -30.10 0 0.018  0.194  4445.453  3.648
1   0.0   30.20  -30.20 0 0.000  0.188  4850.978  3.686
1   0.0   30.30  -30.30 0 0.000  0.178  4851.171  3.686
1   0.0   30.40  -30.40 0 0.000  0.169  4851.330  3.686
1   0.0   30.50  -30.50 0 0.000  0.161  4851.481  3.686
1   0.0   30.60  -30.60 0 0.000  0.154  4840.175  3.685
1   0.0   30.70  -30.70 0 0.000  0.148  4781.247  3.680
1   0.0   30.80  -30.80 0 0.039  0.134  4078.937  3.611
1   0.0   30.90  -30.90 0 0.074  0.124  3374.960  3.528
1   0.0   31.00  -31.00 0 0.092  0.120  3058.664  3.486
1   0.0   31.10  -31.10 0 0.066  0.131  3481.646  3.542
1   0.0   31.20  -31.20 0 0.056  0.136  3683.505  3.566
1   0.0   31.30  -31.30 0 0.065  0.134  3528.972  3.548
1   0.0   31.40  -31.40 0 0.103  0.125  2753.952  3.440
1   0.0   31.50  -31.50 0 0.143  0.119  1968.407  3.294
1   0.0   31.60  -31.60 0 0.178  0.117  1182.167  3.073
1   0.0   31.70  -31.70 0 0.201  0.120   420.337  2.624
1   0.0   31.80  -31.80 0 0.222  0.127   184.350  2.266
1   0.0   31.90  -31.90 0 0.242  0.135   108.814  2.037
1   0.0   32.00  -32.00 0 0.263  0.143    25.494  1.406
1   0.0   32.10  -32.10 0 0.295  0.141     6.489  0.812
1   0.0   32.20  -32.20 1 0.316  0.143    -9.990 -9.990
1   0.0   32.30  -32.30 1 0.328  0.147    -9.990 -9.990
1   0.0   32.40  -32.40 1 0.327  0.154    -9.990 -9.990
1   0.0   32.50  -32.50 1 0.322  0.159    -9.990 -9.990
1   0.0   32.60  -32.60 1 0.317  0.163    -9.990 -9.990
1   0.0   32.70  -32.70 1 0.315  0.164    -9.990 -9.990
1   0.0   32.80  -32.80 1 0.310  0.165    -9.990 -9.990
1   0.0   32.90  -32.90 1 0.303  0.168    -9.990 -9.990
1   0.0   33.00  -33.00 0 0.294  0.171    -9.990 -9.990
1   0.0   33.10  -33.10 0 0.284  0.174    44.955  1.653
1   0.0   33.20  -33.20 0 0.278  0.176    78.327  1.894
1   0.0   33.30  -33.30 0 0.276  0.176    89.904  1.954
1   0.0   33.40  -33.40 0 0.289  0.169    25.116  1.400
1   0.0   33.50  -33.50 0 0.300  0.165    -9.990 -9.990
1   0.0   33.60  -33.60 1 0.305  0.164    -9.990 -9.990
1   0.0   33.70  -33.70 0 0.298  0.169    -9.990 -9.990
1   0.0   33.80  -33.80 0 0.282  0.174    61.672  1.790
1   0.0   33.90  -33.90 0 0.270  0.178   128.915  2.110
1   0.0   34.00  -34.00 0 0.264  0.179   166.886  2.222
1   0.0   34.10  -34.10 0 0.244  0.186   286.849  2.458
1   0.0   34.20  -34.20 0 0.224  0.196   418.291  2.621
1   0.0   34.30  -34.30 0 0.205  0.206   548.792  2.739
1   0.0   34.40  -34.40 0 0.195  0.204   597.884  2.777
1   0.0   34.50  -34.50 0 0.175  0.202   681.453  2.833
1   0.0   34.60  -34.60 0 0.153  0.197   775.015  2.889
1   0.0   34.70  -34.70 0 0.134  0.184   814.754  2.911
1   0.0   34.80  -34.80 0 0.126  0.159  1635.905  3.214
1   0.0   34.90  -34.90 0 0.120  0.134  2411.074  3.382
1   0.0   35.00  -35.00 0 0.113  0.110  2554.849  3.407
1   0.0   35.10  -35.10 0 0.107  0.097  2678.448  3.428
1   0.0   35.20  -35.20 0 0.104  0.091  2752.125  3.440
1   0.0   35.30  -35.30 0 0.102  0.094  2773.278  3.443
1   0.0   35.40  -35.40 0 0.099  0.109  2846.420  3.454
1   0.0   35.50  -35.50 0 0.094  0.128  2939.794  3.468
1   0.0   35.60  -35.60 0 0.088  0.148  3058.171  3.485
1   0.0   35.70  -35.70 0 0.079  0.166  3231.413  3.509
1   0.0   35.80  -35.80 0 0.075  0.173  3334.998  3.523
1   0.0   35.90  -35.90 0 0.072  0.175  3422.954  3.534
1   0.0   36.00  -36.00 0 0.070  0.172  3527.004  3.547
1   0.0   36.10  -36.10 0 0.021  0.178  4357.648  3.639
1   0.0   36.20  -36.20 0 0.000  0.178  4851.166  3.686
1   0.0   36.30  -36.30 0 0.000  0.172  4851.270  3.686
1   0.0   36.40  -36.40 0 0.000  0.174  4851.240  3.686
1   0.0   36.50  -36.50 0 0.000  0.176  4851.201  3.686
1   0.0   36.60  -36.60 0 0.000  0.178  4851.167  3.686
1   0.0   36.70  -36.70 0 0.000  0.177  4851.185  3.686
1   0.0   36.80  -36.80 0 0.000  0.174  4851.234  3.686
1   0.0   36.90  -36.90 0 0.000  0.171  4851.289  3.686
1   0.0   37.00  -37.00 0 0.000  0.168  4851.336  3.686
1   0.0   37.10  -37.10 0 0.000  0.170  4851.310  3.686
1   0.0   37.20  -37.20 0 0.000  0.173  4839.860  3.685
1   0.0   37.30  -37.30 0 0.002  0.174  4805.993  3.682
1   0.0   37.40  -37.40 0 0.019  0.169  4489.227  3.652
1   0.0   37.50  -37.50 0 0.027  0.165  4310.146  3.634
1   0.0   37.60  -37.60 0 0.029  0.162  4252.802  3.629
1   0.0   37.70  -37.70 0 0.024  0.162  4342.163  3.638
1   0.0   37.80  -37.80 0 0.033  0.160  4179.953  3.621
1   0.0   37.90  -37.90 0 0.048  0.157  3876.362  3.588
1   0.0   38.00  -38.00 0 0.070  0.152  3453.617  3.538
1   0.0   38.10  -38.10 0 0.078  0.151  3313.903  3.520
1   0.0   38.20  -38.20 0 0.069  0.156  3417.725  3.534
1   0.0   38.30  -38.30 0 0.055  0.163  3744.453  3.573
1   0.0   38.40  -38.40 0 0.080  0.156  3259.892  3.513
1   0.0   38.50  -38.50 0 0.088  0.158  3050.759  3.484
1   0.0   38.60  -38.60 0 0.091  0.165  3010.406  3.479
1   0.0   38.70  -38.70 0 0.097  0.175  2893.315  3.461
1   0.0   38.80  -38.80 0 0.097  0.190  2903.884  3.463
1   0.0   38.90  -38.90 0 0.090  0.205  2567.139  3.409
1   0.0   39.00  -39.00 0 0.077  0.220  1365.540  3.135
1   0.0   39.10  -39.10 0 0.095  0.221  1157.750  3.064
1   0.0   39.20  -39.20 0 0.102  0.224  1125.167  3.051
1   0.0   39.30  -39.30 0 0.101  0.228  1145.185  3.059
1   0.0   39.40  -39.40 0 0.096  0.233  1181.859  3.073
1   0.0   39.50  -39.50 0 0.100  0.234  1166.489  3.067
1   0.0   39.60  -39.60 0 0.113  0.231  1097.454  3.040
1   0.0   39.70  -39.70 0 0.137  0.222   936.729  2.972
1   0.0   39.80  -39.80 0 0.173  0.204   704.505  2.848
1   0.0   39.90  -39.90 0 0.208  0.185   459.715  2.662
1   0.0   40.00  -40.00 0 0.237  0.165   243.641  2.387
1   0.0   40.10  -40.10 0 0.268  0.149    83.713  1.923
1   0.0   40.20  -40.20 0 0.294  0.135    -9.990 -9.990
1   0.0   40.30  -40.30 1 0.315  0.123    -9.990 -9.990
1   0.0   40.40  -40.40 1 0.326  0.117    -9.990 -9.990
1   0.0   40.50  -40.50 1 0.323  0.119    -9.990 -9.990
